id,正文,原始图片url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,是否原创,原始用户id,原始用户昵称,原始微博id,原始微博正文,原始微博原始图片url,原始微博位置,原始微博日期,原始微博工具,原始微博点赞数,原始微博评论数,原始微博转发数,原始微博话题,原始微博@用户
4375092765077342,//@杉再起: 稀土股大涨，供给面的情况已经摸的非常清楚，然而是不是价格飞起来需求可以接受就难说了。2011年以来，全靠国储支撑价格。且看GZ皓分解。,,,2019-05-23,360安全浏览器,8,0,0,,杉再起,False,2601808260,杉再起,4374166197019144,微信公众号全面改版升级，见微知著看经济和投资，昨天券商开了很多电话会议讲华为事件的投资机会，我们从理性和产业链角度看差距和短板在哪里。欢迎扫码阅读 上海·东方雅苑 ,https://wx4.sinaimg.cn/large/9b147184gy1g3874g53aqj23k02o07wo.jpg,上海·东方雅苑,2019-05-20,荣耀手机 勇敢做自己,20,1,4,,
4374787394472635,稀土股大涨，供给面的情况已经摸的非常清楚，然而是不是价格飞起来需求可以接受就难说了。2011年以来，全靠国储支撑价格。且看公众号分解。,,,2019-05-22,微博 weibo.com,17,2,2,,,False,2601808260,杉再起,4374166197019144,微信公众号全面改版升级，见微知著看经济和投资，昨天券商开了很多电话会议讲华为事件的投资机会，我们从理性和产业链角度看差距和短板在哪里。欢迎扫码阅读 上海·东方雅苑 ,https://wx4.sinaimg.cn/large/9b147184gy1g3874g53aqj23k02o07wo.jpg,上海·东方雅苑,2019-05-20,荣耀手机 勇敢做自己,20,1,4,,
4374166197019144,微信公众号全面改版升级，见微知著看经济和投资，昨天券商开了很多电话会议讲华为事件的投资机会，我们从理性和产业链角度看差距和短板在哪里。欢迎扫码阅读 上海·东方雅苑 ,https://wx4.sinaimg.cn/large/9b147184gy1g3874g53aqj23k02o07wo.jpg,上海·东方雅苑,2019-05-20,荣耀手机 勇敢做自己,20,1,4,,,True
4372230072764248,好多观众询问本人5月19日在上海某酒店的犇腾策略活动怎么报名，统一回复一下，一种是淘宝网上的《第一财经图书音像专营店》，一种是咨询第一财经节目组，电话13661948045.市场脉络已经非常清晰，不管有没有贸易战这回事，三个基本点吗没变：双供给侧的龙头集中；内需扩大的消费升级；科技创新的产业升级。与其讨论国外，不如做好自己！,,,2019-05-15,微博 weibo.com,44,9,2,,,True
4371239940823178,上港鲁能这场球，鲁能没什么好输的，吹掉两个进球，最后时刻还被吹一个二分之一点球。虽败，李霄鹏证明了自己！ 上海·东方雅苑 ,,上海·东方雅苑,2019-05-12,荣耀手机 勇敢做自己,40,13,2,,,True
4365003706326163,正在湖北卫视直播，压压惊。四月市场才波动这么点，很多散户就要死要活了，受不了 ,,,2019-04-25,微博 weibo.com,65,28,4,,,True
4364882592096403,回复@悟空一样的人:券商在牛市初期有超额收益，在中段米有，最后期有//@悟空一样的人:高总今天公司与行业 阳子问券商观点 到你了就变题目了，可以发表一下观点吗？,,,2019-04-25,微博 weibo.com,33,12,6,,"悟空一样的人,悟空一样的人",False,2601808260,杉再起,4363855356657350,zzj会议的几处表述其实在情理之中，之前就判断过有种可能是各种逆周期政策前置，导致上半年经济数据很强，政策托底的力度会减弱，起码货币不会那么宽松。这可能让市场在二季度三季度出现预期折返跑。事实上，经济的新繁荣周期启动在即，这只是牛市初期的小插曲，不要认为政策会变来变去，政策只是更加强调了改革创新。,,,2019-04-22,360安全浏览器,87,37,22,,
4363855356657350,zzj会议的几处表述其实在情理之中，之前就判断过有种可能是各种逆周期政策前置，导致上半年经济数据很强，政策托底的力度会减弱，起码货币不会那么宽松。这可能让市场在二季度三季度出现预期折返跑。事实上，经济的新繁荣周期启动在即，这只是牛市初期的小插曲，不要认为政策会变来变去，政策只是更加强调了改革创新。,,,2019-04-22,360安全浏览器,87,37,22,,,True
4363170217261548,前一阵与某足坛名宿聊天，点出鲁能的死穴——队伍老化！确实，一场三外援对一个外援的比赛，鲁能只有四个年龄低于30岁，其余均过30，恒大的U23都打满全场，鲁能的U23比去年相去甚远，只踢半小时。青黄不接是必须面对的现实，21-23岁年轻段鲁能全面落后于绿城和上海，U19的队伍还没能进一线队。要么球队痛下决心更新换代，就像现在的荷兰足球，要么就混下去，泯然众人。,,,2019-04-20,微博 weibo.com,28,24,2,,,True
4357982324158685,悠然见南山，早安 镇江·镇江碧愉园 杉再起的微博视频 ,,镇江·镇江碧愉园,2019-04-06,微博视频,68,18,5,,,True
4357392872982601,正在湖北卫视直播，行情完全按照上周四《公司与行业》的路径展开，节前再给他家讲法讲法。清明假期快乐！ ,,,2019-04-04,微博 weibo.com,54,14,1,,,True
4349420294065446,正在湖北卫视《吾股丰登》直播，晚上8点第一财经公司与行业，一道压惊，解读行情。 ,,,2019-03-13,微博 weibo.com,72,23,2,,,True
4349208145749621,祝你生日快乐,,,2019-03-13,生日动态,187,80,25,,,True
4347515107090551,近日在机构路演，特别是银行，银证转账的数额持续增加，如果某股份行一周都能十亿元的量，全国的银行可想而知。相反，公募私募基金销售没有热起来，这不是机构的牛市，是“人民的牛市”。钱多货少，减持增发ipo都淹没在人民战争的汪洋大海！今看到微信里经典的话，人民的人民网！ 晋江 · 浯潭 ,,晋江 · 浯潭,2019-03-08,荣耀手机 勇敢做自己,47,0,7,,,True
4345873494007737,从熊市开始，应邀开设有看投投教课，随着行情转暖，订阅数节节攀升。我们仍将在于私募投资不冲突，且严格合规的前提下，继续做好投教工作！[加油] ,https://wx3.sinaimg.cn/large/9b147184gy1g0pxqkxsf0j20u01o0tdt.jpg,,2019-03-03,微博 weibo.com,43,18,1,,,True
4341788947316407,今晚第一财经《公司与行业》回顾最近三个月的坎市场底和翻多的逻辑与分析，敬请关注 ,,,2019-02-20,360安全浏览器,92,15,1,,,True
4341444414026591,【新西兰总理称不排斥华为参与5G建设】5眼国家应该想清楚，跟中国交好有钱赚，跟美国吆喝没钱赚。欧洲国家在迫在眉睫的经济问题面前，会将所谓价值观，意识形态问题放在后面。选民不关心这个，选民已经多年看不到经济增长了！ ,,,2019-02-19,360安全浏览器,37,4,1,,,True
4341442950674949,亚冠资格赛，上半场鲁能泰山踢得中场脱节，还让年迈的崔P首发干啥？ ,,,2019-02-19,360安全浏览器,18,8,0,,,True
4340270507577772,去年3月就提示风险，连续看空；12月底明确说一月初见底，一月中明确说“凝视深渊不如仰望星空”加强看多，2月春节过后收获满满。投教本是副业，既然应第一财经有看投之约做了，就要继续下去，还望支持，理解。对投资主业没有影响，开年以来的净值表现很令人满意。 ,"https://wx4.sinaimg.cn/large/9b147184gy1g0828908tnj20u01o0tc8.jpg,https://wx3.sinaimg.cn/large/9b147184gy1g082892sjyj20u01o0jv6.jpg",,2019-02-16,微博 weibo.com,73,23,3,,,True
4339272142440984,节前最后一次出境明确说抓紧上车，今天与大为和周铮搭档强化观点！ ,,,2019-02-13,微博 weibo.com,51,19,1,,,True
4337520450134364,屋久岛百谷云水峡七本杉 上海 · 合庆镇 杉再起的微博视频 ,,上海 · 合庆镇,2019-02-08,微博视频,32,0,3,,,True
4336822902890335,《幽灵公主》灵感来源，屋久岛白云谷水峡之苔原公园，云蒸霞蔚。 日本·屋久岛 杉再起的微博视频 ,,日本·屋久岛,2019-02-06,微博视频,31,1,3,,,True
4336822500385201,樱岛火山喷发 杉再起的秒拍视频 ,,,2019-02-06,荣耀手机 勇敢做自己,27,0,2,,,True
4336822400027354,城山酒店前，西乡隆盛牺牲地附近 日本·鹿儿岛城山观光酒店(Hotel Shiroyama Kagoshima) 杉再起的微博视频 ,,日本·鹿儿岛城山观光酒店(Hotel Shiroyama Kagoshima),2019-02-06,微博视频,17,2,1,,,True
4336787129907440,萨摩番番主岛津家族私人园林仙岩园，点燃日本第一盏汽灯。 日本·屋久岛 ,"https://wx1.sinaimg.cn/large/9b147184gy1fzwy75bwe0j21400u0qii.jpg,https://wx1.sinaimg.cn/large/9b147184gy1fzwy77is69j21400u0jvl.jpg,https://wx3.sinaimg.cn/large/9b147184gy1fzwy7ciq6fj20u0140h0e.jpg,https://wx1.sinaimg.cn/large/9b147184gy1fzwy7faxsxj21400u0jze.jpg,https://wx2.sinaimg.cn/large/9b147184gy1fzwy7h8x74j21400u0n26.jpg,https://wx4.sinaimg.cn/large/9b147184gy1fzwy7lnjxtj21400u048l.jpg,https://wx3.sinaimg.cn/large/9b147184gy1fzwy7ppvauj21400u0nb3.jpg,https://wx2.sinaimg.cn/large/9b147184gy1fzwy7uekwjj21400u0qiy.jpg,https://wx2.sinaimg.cn/large/9b147184gy1fzwy7yk0xoj21400u048h.jpg",日本·屋久岛,2019-02-06,荣耀手机 勇敢做自己,30,5,4,,,True
4336786710587890,樱岛火山 日本·屋久岛 ,"https://wx2.sinaimg.cn/large/9b147184gy1fzwy6bv3n8j21400u045n.jpg,https://wx1.sinaimg.cn/large/9b147184gy1fzwy6fn2zxj21400u0n7g.jpg,https://wx3.sinaimg.cn/large/9b147184gy1fzwy6jrzx9j21400u0tg5.jpg,https://wx1.sinaimg.cn/large/9b147184gy1fzwy6oioh1j21400u04bj.jpg",日本·屋久岛,2019-02-06,荣耀手机 勇敢做自己,26,1,1,,,True
4336786509607415,白云谷水峡，屋久岛世界自然遗产的精华，宫崎骏《幽灵公主》灵感来源地。感受山神的馈赠和力量！ 日本·屋久岛 ,"https://wx4.sinaimg.cn/large/9b147184gy1fzwy4am0hdj20u0140dwv.jpg,https://wx1.sinaimg.cn/large/9b147184gy1fzwy4e014yj21400u0tjv.jpg,https://wx4.sinaimg.cn/large/9b147184gy1fzwy4ifxghj21400u0tqf.jpg,https://wx3.sinaimg.cn/large/9b147184gy1fzwy4rhdxcj21400u0h48.jpg,https://wx4.sinaimg.cn/large/9b147184gy1fzwy4xvzlgj20u014014f.jpg,https://wx2.sinaimg.cn/large/9b147184gy1fzwy55zdj6j20u0140tpe.jpg,https://wx3.sinaimg.cn/large/9b147184gy1fzwy5d3xn5j21400u0au8.jpg,https://wx1.sinaimg.cn/large/9b147184gy1fzwy5hdiywj20u0140trg.jpg,https://wx2.sinaimg.cn/large/9b147184gy1fzwy5mg5r6j20u01404gv.jpg",日本·屋久岛,2019-02-06,荣耀手机 勇敢做自己,28,2,2,,,True
4335513361876644,昨夜斗回北，今朝岁起东——猪年春节寄语：狗年春节前是当头闷棍，猪年春节前一片暖阳。只不过，去年闷棍前毫无征兆，而今年的暖阳之前已是持续阴冷，对南方而言，这个冬天是个十足的暖冬。不论...文字版>> 网页链接 （新浪长微博>> 网页链接） ,https://wx4.sinaimg.cn/large/9b147184ly1fzsvxypxrzj20c81lpdi0.jpg,,2019-02-03,新浪博客,101,16,18,,,True
4334287480326730,利源精制：IPO+三次定增，一共实际募集资金53亿人民币，现在市值31.8亿，18年预亏35-48亿...关键是他家没商誉啊没商誉... ,,,2019-01-30,微博 weibo.com,42,22,18,,,True
4334111134703745,今下午四点四十，节前最后一次出镜，湖北卫视《天生我才》 ,,,2019-01-30,360安全浏览器,52,5,1,,,True
4333748352846509,回复@镜水闲云JSXY:目前的技术工具，就是建仓并卖出期权保护，这个最合理。融券做空，在国内比例太低，99:1的差距//@镜水闲云JSXY:如果那个方大人是代言的话，有可能。做空也是为了吸引外资。没有逃生口外资不敢干。但是对散户的tusha更厉害。,,,2019-01-29,微博 weibo.com,20,1,2,,"镜水闲云JSXY,镜水闲云JSXY",False,2601808260,杉再起,4333746569986986,今天一跌，各种传言四起，如什么新主席鼓励并大力发展做空机制云云。仔细看今天市场，第一，技术上本该调整；第二，下跌公司分两类，一类是业绩地雷商誉减值，一类是之前游资炒作集中割韭菜的。有什么好担心的？ ,,,2019-01-29,360安全浏览器,57,12,9,,
4333746569986986,今天一跌，各种传言四起，如什么新主席鼓励并大力发展做空机制云云。仔细看今天市场，第一，技术上本该调整；第二，下跌公司分两类，一类是业绩地雷商誉减值，一类是之前游资炒作集中割韭菜的。有什么好担心的？ ,,,2019-01-29,360安全浏览器,57,12,9,,,True
4333443845992173,近期确实有超大户连续转入资金，春江水暖鸭先知。不过呢，换了证监会主席不会像散户想得哪有鸡犬升天，好公司今天继续好，乱七八糟的今天割韭菜。 ,,,2019-01-28,360安全浏览器,55,8,3,,,True
4324699217262618,昨天节目里讲了，今天和下周技术上存在变盘的可能，姑且看错C四的反弹，市场已经隐含了太多悲观预期，是有可能修整的。货币环境宽松，对市场也是一种支撑。最终的落地需要整体业绩修整结束，可能四五月走完整个大C浪，但C五的杀伤力，我认为并不大。已经有一批独立于经济周期的公司启动。 ,,,2019-01-04,360安全浏览器,75,17,8,,,True
4324415141217065,正在湖北卫视直播，有观点更新 ,,,2019-01-03,微博 weibo.com,48,9,0,,,True
4320681455812994,冬至夜，某央企领导召集几位投顾研讨，与会大佬各抒己见，我也在场。对于中央经济工作会议，定调非常明确，要把经济建设和稳增长摆在首位。中国的问题必须在发展中解决！2017年类似2010年，即本身经济向好的情况下，打鸡血弄了个棚改货币化，直升机撒钱，搞得经济过热。2018年所有政策都是一刀切，导致具有韧性的经济急转直下。轮总需求的波动，比2008年要小，不能看得太悲观。外部环境不能指望好，全球经济都不好，重要的是做好自己。如果用新基建，信息化建设，科技创新提高全社会劳动生产率，这是中国能否上个台阶的关键。可以说2019年是经济的纠错，重回正轨之年。,,,2018-12-24,360安全浏览器,116,13,21,,,True
4318979226568504,昨刚开完研讨会，基调不乐观，从货币约束、经济增长和行业看，大类行业乏善可陈，抢跑的方向需要调整。湖北卫视和第一财经今天详解，课程里早说了，抢跑的有风险，当然看长了没问题。 ,,,2018-12-19,微博 weibo.com,56,15,6,,,True
4313133427896229,即便属实，也不改变美国车竞争力低下的窘境。今年美系车是外资品牌力最先库存爆棚的，产品老化，不受消费者欢迎。Ford的产品线周期结束，没有新产品赢得消费者的心。如果受益，只有特斯拉。 ,https://wx2.sinaimg.cn/large/9b147184gy1fxthlxcg10j20u00c340y.jpg,,2018-12-03,360安全浏览器,41,11,3,,,True
4311734866466876,很巧，今在湖北卫视又与蔡老师搭档 ,,,2018-11-29,微博 weibo.com,52,14,1,,,True
4308118567701620,刚要发布经过详细的运营商、设备商访谈得出的结论，5G重磅课//@杉再起: 第一节就讲到了十一月这个的反弹怎么来？因为汇率稳住，中美达成某种和解等，果然床破发文了,,,2018-11-19,360安全浏览器,23,6,4,,杉再起,False,2601808260,杉再起,4301470746270183,月课和年课火热销售中，都是每月8集左右，前4-5集讲解当月或者未来一个季度最有机会的行业和个股，后面做跟踪。升级后的课程将大量增加实地调研和专家网络电话会议要点，帮助投资者洞悉公司前沿动态。从而使课程更为及时，更贴近公司实际情况，更贴近国内外实力机构的行业公司配置。新课程最大的亮点在于线下见面会，不少于两次，为投资者总结形势和展望未来。线下会议的内容主要来自于市场影响力较大的公募、私募、保险和外资机构的最新研讨，从而使投资者能多方位了解大机构多空战法和资产配置思路。年课更优惠，订阅年课不必再订阅月课，详询第一财经有看投。,"https://wx2.sinaimg.cn/large/9b147184gy1fwsa78fue5j20u01hcq8h.jpg,https://wx2.sinaimg.cn/large/9b147184gy1fwsa7b0fj3j20u01hcafq.jpg",,2018-11-01,360安全浏览器,22,14,6,,
4306904119217877,学前教育新规比民办教育法还要严格，民办教育不管是K12还是高校可以选择盈利或者非盈利，而学前教育已经堵死了社会资本兼并收购国有或集体幼儿园的路，也让民营幼儿园打包上市彻底成为历史。 ,,,2018-11-16,360安全浏览器,30,7,8,,,True
4306030869817134,10月的信贷和社融数据差强人意，也证明了为啥最近扶持经济的政策连续出台，官方正在正视经济下行。中国先踩刹车，然后全球都会经济回落，因为本质上这次是中国需求减弱，影响了全球。从外汇和货币看，中国的紧缩直接影响了海外热点楼市；从产业看，需求减速直接重创设备和半导体行业。如何开启新的周期，前提必然是降息甚至量化宽松，宽松货币是化解债务和一系列“不良资产”的必然之路。不要以为印钱不是好事，日本央行总资产已经超过名义GDP。,,,2018-11-13,微博 weibo.com,57,16,21,,,True
4304742781599644,民营贷款的521政策，具体执行会遇到问题，比如福建、广东、浙江是民营经济特别发达的，不用这政策，民营贷款也占大多数了。全国平均的对民营企业贷款水平是33%，这些省肯定超过了。宁波银行2016年以来的业绩向上，反映的就是区域民营经济积极向上的发展。当前政策都想拯救民营经济，初衷没有问题。在中国所谓星系、恒星的企业群模式下，更多的可能是贷款给星系中心的恒星民企，然后在过一道向下游传导。之前听说不少企业都在做资金生意，借助融资便利加价后转给中小民企或者房地产，这就是融资双轨制产生的货币流转中介过水。,,,2018-11-10,微博 weibo.com,44,8,11,,,True
4304733357000137,K公司和神公司都得到了政府救助，似乎大家认为从去杠杆，民企融资环境差别化待遇到现在一路绿灯，是从一个极端走向另一个极端。用大大的话说就是政策 初衷没错，执行层面有问题……K公司等于两轮增发融的70亿，并没有变成固定资产，而是变成了应收账款。产能扩大好多，存货却不增加，在建工程也不多。我觉得可能是以前用“影子银行”质押做的固定资产，融资之后也没换，依然在撑大收入，于是做了应收账款。碰到今年上半年的去杠杆，170亿的账面现金居然没管用，停牌还搞非常小的收购。本来要用更大的局还撑住的，却不用？可能这个局要破了。项目落在张家港，政府不管也不是，反正都站台了，还是要税收、要投资、要就业啊。,,,2018-11-10,微博 weibo.com,39,15,11,,,True
4303725252017321,中国股市投资者对美国的中期选举过于关注，过于激动，佩洛西当选众议院议长后，大盘快速跳水。 ,,,2018-11-07,360安全浏览器,40,10,4,,,True
4301924033106991,第一节就讲到了十一月这个的反弹怎么来？因为汇率稳住，中美达成某种和解等，果然床破发文了,,,2018-11-02,荣耀手机 勇敢做自己,26,5,5,,,False,2601808260,杉再起,4301470746270183,月课和年课火热销售中，都是每月8集左右，前4-5集讲解当月或者未来一个季度最有机会的行业和个股，后面做跟踪。升级后的课程将大量增加实地调研和专家网络电话会议要点，帮助投资者洞悉公司前沿动态。从而使课程更为及时，更贴近公司实际情况，更贴近国内外实力机构的行业公司配置。新课程最大的亮点在于线下见面会，不少于两次，为投资者总结形势和展望未来。线下会议的内容主要来自于市场影响力较大的公募、私募、保险和外资机构的最新研讨，从而使投资者能多方位了解大机构多空战法和资产配置思路。年课更优惠，订阅年课不必再订阅月课，详询第一财经有看投。,"https://wx2.sinaimg.cn/large/9b147184gy1fwsa78fue5j20u01hcq8h.jpg,https://wx2.sinaimg.cn/large/9b147184gy1fwsa7b0fj3j20u01hcafq.jpg",,2018-11-01,360安全浏览器,22,14,6,,
4301470746270183,月课和年课火热销售中，都是每月8集左右，前4-5集讲解当月或者未来一个季度最有机会的行业和个股，后面做跟踪。升级后的课程将大量增加实地调研和专家网络电话会议要点，帮助投资者洞悉公司前沿动态。从而使课程更为及时，更贴近公司实际情况，更贴近国内外实力机构的行业公司配置。新课程最大的亮点在于线下见面会，不少于两次，为投资者总结形势和展望未来。线下会议的内容主要来自于市场影响力较大的公募、私募、保险和外资机构的最新研讨，从而使投资者能多方位了解大机构多空战法和资产配置思路。年课更优惠，订阅年课不必再订阅月课，详询第一财经有看投。,"https://wx2.sinaimg.cn/large/9b147184gy1fwsa78fue5j20u01hcq8h.jpg,https://wx2.sinaimg.cn/large/9b147184gy1fwsa7b0fj3j20u01hcafq.jpg",,2018-11-01,360安全浏览器,22,14,6,,,True
4300859699591638,一个月没来了，湖北卫视天生我才聊聊今天的段子吧 ,,,2018-10-30,微博 weibo.com,33,14,0,,,True
4300485198224400,2013年我就曾拿出这张图说白酒见顶了，信的人不多，甚至遭到公司同事排挤。今年还是这个图，首先基于商务和政商关系的消费逻辑在减弱，但跟着ppi走还是非常拟合的，我预计ppi10月明显回落，11或者明年初加速。另一方面，居民收入增长在今年遇到困难，高收入阶层缩招或者降薪，低收入阶层的劳动力供给增加，涨薪变缓，都影响了消费意愿。所以呈现出三季度初累积库存，现在购买流量下降的窘境。茅台的盈余管理是得当的，不要怪人家突袭，人家也要为了未来留余量。,https://wx4.sinaimg.cn/large/9b147184gy1fwp4vrwvf9j21hc0u0wwv.jpg,,2018-10-29,360安全浏览器,37,4,14,,,True
